timestamp,direction,expiration,payout,entry,exit,won,pnl
2026-08-12 01:30:00,short,60,0.87,63820.58,63778.48,True,0.87
2026-08-12 01:30:00,short,60,0.9,63820.58,63778.48,True,0.9
2026-08-12 01:30:00,short,120,0.87,63820.58,63814.79,True,0.87
2026-08-12 01:30:00,short,120,0.9,63820.58,63814.79,True,0.9
2026-08-29 19:00:00,short,15,0.87,78309.15,78240.9,True,0.87
2026-08-29 19:00:00,short,15,0.9,78309.15,78240.9,True,0.9
2026-08-29 19:00:00,short,30,0.87,78309.15,78252.29,True,0.87
2026-08-29 19:00:00,short,30,0.9,78309.15,78252.29,True,0.9
2026-08-29 19:00:00,short,60,0.87,78309.15,78227.99,True,0.87
2026-08-29 19:00:00,short,60,0.9,78309.15,78227.99,True,0.9
2026-08-29 19:00:00,short,120,0.87,78309.15,78154.91,True,0.87
2026-08-29 19:00:00,short,120,0.9,78309.15,78154.91,True,0.9
2026-09-09 01:45:00,short,15,0.87,78891.49,78802.45,True,0.87
2026-09-09 01:45:00,short,15,0.9,78891.49,78802.45,True,0.9
2026-09-09 01:45:00,short,30,0.87,78891.49,78821.99,True,0.87
2026-09-09 01:45:00,short,30,0.9,78891.49,78821.99,True,0.9
2026-09-09 01:45:00,short,60,0.87,78891.49,78726.01,True,0.87
2026-09-09 01:45:00,short,60,0.9,78891.49,78726.01,True,0.9
2026-09-09 01:45:00,short,120,0.87,78891.49,78638.01,True,0.87
2026-09-09 01:45:00,short,120,0.9,78891.49,78638.01,True,0.9
